IDENT_NUMVEH,IDENT_MEN,NUM_VEH,pond_veh,cylindree_fin,critair,ANNEE_1mec,age,KVKM1ANV,KVCONS,energie_groupe,Pro_Perso,NEWTYPMEN,AGEPR,decile_rev,CSMEN,REG_res,STATUTCOM_UU_RES,pop_10min_voiture_train_res,DIPDETPR,NENFHORS
520000142500001,5200001425000,1,1951.3013629,1.2,1,2013,67.0,7554.5460798,6.0,VT,Perso,Couple sans enfant,64,5,63.0,Pays de la Loire,B,100,51.0,3
520000143100001,5200001431000,1,3113.4834692,1.2,1,2014,56.0,10825.818103,6.3,VT,Perso,Couple avec au moins un enfant,40,9,21.0,Pays de la Loire,H,0,32.0,0
520000143200002,5200001432000,2,665.36046874,1.1,1,2018,7.0,9500.2859123,5.3,VT,Perso,Couple avec au moins un enfant,50,9,62.0,Pays de la Loire,H,0,52.0,1
520000143200001,5200001432000,1,665.36046874,1.6,2,2014,45.0,14091.629273,5.0,VT,Perso,Couple avec au moins un enfant,50,9,62.0,Pays de la Loire,H,0,52.0,1
520000143200003,5200001432000,3,665.36046874,1.7,2,2012,72.0,16672.312134,5.9,VT,Perso,Couple avec au moins un enfant,50,9,62.0,Pays de la Loire,H,0,52.0,1
520000143300001,5200001433000,1,937.13897853,1.9,5,1998,245.0,20000.0,10.0,Autres,Perso,Menage complexe,57,5,53.0,Pays de la Loire,C,100,52.0,8
520000143400001,5200001434000,1,4652.8559373,1.6,2,2014,50.0,14910.29458,6.0,VT,Perso,Couple sans enfant,66,4,47.0,Pays de la Loire,B,100,70.0,2
520000143500003,5200001435000,3,1116.8844226,4.0,N,1995,273.0,4000.0,5.0,VT,Perso,Couple avec au moins un enfant,50,9,42.0,Pays de la Loire,B,100,22.0,1
520000143500001,5200001435000,1,1116.8844226,5.0,1,2014,45.0,10000.0,7.0,VT,Perso,Couple avec au moins un enfant,50,9,42.0,Pays de la Loire,B,100,22.0,1
520000143500002,5200001435000,2,1116.8844226,5.0,2,2006,152.0,15000.0,6.0,VT,Perso,Couple avec au moins un enfant,50,9,42.0,Pays de la Loire,B,100,22.0,1
520000145100001,5200001451000,1,1482.8088137,1.1,N,1990,349.0,2825.8546617,4.5,VT,Perso,Menage complexe,70,1,11.0,Pays de la Loire,H,100,70.0,0
520000145200001,5200001452000,1,1035.3655053,2.0,2,2012,83.0,20699.18128,6.5,VT,Perso,Couple sans enfant,72,5,37.0,Pays de la Loire,H,0,71.0,3
520000145400001,5200001454000,1,2054.5967384,1.6,3,2007,140.0,20278.450899,6.0,VT,Perso,Famille monoparentale,49,7,37.0,Pays de la Loire,C,100,35.0,0
520000145500002,5200001455000,2,2169.4444679,1.2,1,2015,47.0,4134.1872906,5.2,VT,Perso,Couple sans enfant,58,9,53.0,Pays de la Loire,C,100,35.0,2
520000145500001,5200001455000,1,2169.4444679,1.6,1,2013,62.0,11333.551405,8.2,VT,Perso,Couple sans enfant,58,9,53.0,Pays de la Loire,C,100,35.0,2
520000146100001,5200001461000,1,1145.7571257,2.2,4,2004,173.0,18903.53073,7.0,VT,Perso,Couple sans enfant,50,4,62.0,Pays de la Loire,I,100,52.0,3
520000146200001,5200001462000,1,1697.7158671,1.5,2,2011,97.0,30580.198937,4.5,VT,Perso,Famille monoparentale,54,8,46.0,Pays de la Loire,I,0,31.0,2
520000146400001,5200001464000,1,2402.7813351,1.2,3,2008,133.0,2385.624152,4.0,VT,Perso,Personne seule,72,5,42.0,Pays de la Loire,C,100,21.0,0
520000146500001,5200001465000,1,1013.2277844,1.6,1,2011,97.0,12656.988599,6.0,VT,Perso,Couple sans enfant,56,9,48.0,Pays de la Loire,B,100,32.0,2
520000146500002,5200001465000,2,1013.2277844,3.0,N,1995,291.0,7018.6300099,8.0,VT,Perso,Couple sans enfant,56,9,48.0,Pays de la Loire,B,100,32.0,2
520000151200001,5200001512000,1,1598.3341051,,N,1996,268.0,3000.0,6.5,VT,Perso,Personne seule,72,3,67.0,Pays de la Loire,H,0,70.0,0
520000151500002,5200001515000,2,888.53042913,1.6,3,2009,101.0,11532.151899,5.0,VT,Perso,Couple sans enfant,63,10,53.0,Pays de la Loire,C,90,22.0,3
520000151500001,5200001515000,1,888.53042913,1.1,2,2006,147.0,3703.8889958,7.0,VT,Perso,Couple sans enfant,63,10,53.0,Pays de la Loire,C,90,22.0,3
520000152100001,5200001521000,1,1318.3020715,1.6,2,2011,80.0,6512.7546917,5.4,VT,Perso,Personne seule,59,2,69.0,Pays de la Loire,H,0,51.0,3
520000152400001,5200001524000,1,3590.0661828,1.5,2,2016,28.0,9331.6084873,7.0,VT,Perso,Personne seule,74,5,48.0,Pays de la Loire,B,100,70.0,2
520000152500003,5200001525000,3,1165.7987955,1.6,1,2017,7.0,11007.145983,7.0,VT,Perso,Couple sans enfant,69,10,22.0,Pays de la Loire,C,90,52.0,1
520000152500001,5200001525000,1,1165.7987955,3.6,2,2006,139.0,1855.1652893,11.0,VT,Perso,Couple sans enfant,69,10,22.0,Pays de la Loire,C,90,52.0,1
520000152500002,5200001525000,2,1165.7987955,1.4,3,2002,193.0,3507.8040562,6.0,VT,Perso,Couple sans enfant,69,10,22.0,Pays de la Loire,C,90,52.0,1
520000153100001,5200001531000,1,1678.3052646,1.4,3,2005,161.0,9703.9290883,6.5,VT,Perso,Personne seule,67,4,43.0,Pays de la Loire,H,0,34.0,0
520000153200001,5200001532000,1,1789.7566038,1.6,3,2006,151.0,4892.2016461,4.8,VT,Perso,Couple sans enfant,61,4,62.0,Pays de la Loire,H,0,71.0,0
520000153400001,5200001534000,1,3820.0444862,1.0,1,2015,42.0,1645.58948,4.0,VT,Perso,Personne seule,72,5,54.0,Pays de la Loire,B,100,52.0,1
520000153500002,5200001535000,2,1185.9902942,1.4,3,2002,194.0,5135.8541667,5.5,VT,Perso,Couple avec au moins un enfant,38,8,67.0,Pays de la Loire,C,90,51.0,0
520000153500001,5200001535000,1,1185.9902942,1.6,2,2012,73.0,36601.409571,6.7,VT,Perso,Couple avec au moins un enfant,38,8,67.0,Pays de la Loire,C,90,51.0,0
520000154200001,5200001542000,1,1158.5275653,2.0,2,2015,37.0,28733.104167,6.0,VT,Perso,Famille monoparentale,34,3,43.0,Pays de la Loire,H,0,34.0,0
520000154300001,5200001543000,1,1220.2687742,,4,2001,212.0,83917.886282,8.0,VT,Perso,Personne seule,48,1,63.0,Pays de la Loire,C,100,71.0,4
520000154500002,5200001545000,2,984.20995905,1.2,N,1996,267.0,1603.5360311,8.0,VT,Perso,Couple sans enfant,74,10,34.0,Pays de la Loire,C,90,22.0,2
520000154500001,5200001545000,1,984.20995905,1.2,1,2016,32.0,11027.819167,7.4,VT,Perso,Couple sans enfant,74,10,34.0,Pays de la Loire,C,90,22.0,2
520000155200001,5200001552000,1,1709.6925467,2.0,3,2009,116.0,20810.849443,10.0,VT,Perso,Couple avec au moins un enfant,46,7,13.0,Pays de la Loire,H,0,32.0,1
520000155400002,5200001554000,2,1163.8232297,1.2,2,2014,56.0,15000.0,6.0,Autres,Perso,Couple sans enfant,56,10,37.0,Pays de la Loire,C,100,24.0,5
520000155400001,5200001554000,1,1163.8232297,2.1,4,2005,164.0,15000.0,8.0,Autres,Perso,Couple sans enfant,56,10,37.0,Pays de la Loire,C,100,24.0,5
520000156100001,5200001561000,1,3131.284044,1.6,2,2013,66.0,44308.235139,6.0,VT,Perso,Couple sans enfant,65,7,62.0,Pays de la Loire,I,100,52.0,3
520000161200001,5200001612000,1,1278.3070779,2.0,2,2015,36.0,28000.0,5.2,VT,Perso,Couple avec au moins un enfant,45,9,48.0,Pays de la Loire,H,0,44.0,0
520000161200002,5200001612000,2,1278.3070779,1.6,2,2008,122.0,10000.0,6.3,VT,Perso,Couple avec au moins un enfant,45,9,48.0,Pays de la Loire,H,0,44.0,0
520000161500001,5200001615000,1,1377.1407146,1.5,2,2011,82.0,15000.0,7.0,VT,Perso,Couple avec au moins un enfant,47,9,35.0,Pays de la Loire,C,90,32.0,0
520000161500002,5200001615000,2,1377.1407146,1.2,2,2003,181.0,6320.8959157,7.0,VT,Perso,Couple avec au moins un enfant,47,9,35.0,Pays de la Loire,C,90,32.0,0
520000162100001,5200001621000,1,1763.4365172,1.2,1,2014,49.0,8090.4204416,6.0,VT,Perso,Personne seule,77,6,38.0,Pays de la Loire,H,10,52.0,3
520000162200002,5200001622000,2,682.02085194,,N,1994,286.0,7543.7273738,7.0,VT,Perso,Couple sans enfant,66,7,11.0,Pays de la Loire,H,0,53.0,2
520000162400001,5200001624000,1,2861.0391483,1.6,2,2014,53.0,12941.047884,6.0,VT,Perso,Couple sans enfant,71,8,37.0,Pays de la Loire,B,100,52.0,2
520000162500001,5200001625000,1,831.44961227,1.6,1,2013,62.0,30636.5,7.0,VT,Perso,Couple sans enfant,50,8,46.0,Pays de la Loire,C,90,51.0,2
520000162500002,5200001625000,2,831.44961227,1.1,2,2007,133.0,6055.7470511,5.0,VT,Perso,Couple sans enfant,50,8,46.0,Pays de la Loire,C,90,51.0,2
520000163200003,5200001632000,3,822.16556912,1.4,4,2004,167.0,16337.665041,4.0,VT,Perso,Couple avec au moins un enfant,49,8,55.0,Pays de la Loire,H,0,44.0,0
520000163200001,5200001632000,1,822.16556912,1.5,3,2007,136.0,12994.787546,5.0,VT,Perso,Couple avec au moins un enfant,49,8,55.0,Pays de la Loire,H,0,44.0,0
520000163200002,5200001632000,2,822.16556912,1.5,2,2015,38.0,18792.987637,6.0,VT,Perso,Couple avec au moins un enfant,49,8,55.0,Pays de la Loire,H,0,44.0,0
520000163400002,5200001634000,2,4582.4662316,2.5,1,2018,2.0,5203.9782704,6.7,VT,Perso,Couple avec au moins un enfant,53,3,22.0,Pays de la Loire,B,100,22.0,3
520000163400001,5200001634000,1,4582.4662316,1.5,3,2008,123.0,16279.302486,6.0,VT,Perso,Couple avec au moins un enfant,53,3,22.0,Pays de la Loire,B,100,22.0,3
520000163500001,5200001635000,1,565.32731426,1.5,3,2006,152.0,8570.8002875,6.0,VT,Perso,Couple sans enfant,55,6,62.0,Pays de la Loire,C,90,51.0,2
520000164500002,5200001645000,2,892.88899976,1.0,2,2008,126.0,4156.7523681,4.5,VT,Perso,Couple sans enfant,52,8,52.0,Pays de la Loire,C,90,51.0,0
520000164500001,5200001645000,1,892.88899976,2.0,2,2011,93.0,8386.3095238,7.0,VT,Perso,Couple sans enfant,52,8,52.0,Pays de la Loire,C,90,51.0,0
520000165200002,5200001652000,2,1330.6469808,1.9,2,2009,112.0,20812.708651,7.0,VT,Perso,Couple avec au moins un enfant,48,8,62.0,Pays de la Loire,H,0,52.0,1
520000165200001,5200001652000,1,1330.6469808,2.0,4,2003,181.0,10167.037172,7.0,VT,Perso,Couple avec au moins un enfant,48,8,62.0,Pays de la Loire,H,0,52.0,1
520000165500002,5200001655000,2,682.28162917,1.5,3,2009,112.0,16135.816291,7.0,VT,Perso,Couple avec au moins un enfant,65,10,33.0,Pays de la Loire,B,100,45.0,1
520000165500001,5200001655000,1,682.28162917,1.1,2,2008,131.0,7895.2161585,6.0,VT,Perso,Couple avec au moins un enfant,65,10,33.0,Pays de la Loire,B,100,45.0,1
520000166100001,5200001661000,1,2116.5852459,1.5,3,2011,93.0,24866.782668,5.4,VT,Perso,Couple avec au moins un enfant,32,6,55.0,Pays de la Loire,I,100,51.0,0
520000166200002,5200001662000,2,1442.9216451,1.6,2,2015,41.0,20717.362609,5.0,VT,Perso,Couple avec au moins un enfant,47,8,33.0,Pays de la Loire,I,0,31.0,0
520000166200001,5200001662000,1,1442.9216451,0.9,1,2014,60.0,6642.6974146,6.5,VT,Perso,Couple avec au moins un enfant,47,8,33.0,Pays de la Loire,I,0,31.0,0
520000166400001,5200001664000,1,2645.3996547,1.6,3,2007,141.0,3428.5997721,6.0,VT,Perso,Personne seule,86,7,31.0,Pays de la Loire,C,100,24.0,3
520000166500001,5200001665000,1,897.49909206,0.0,5,1999,233.0,10425.852285,7.0,VT,Perso,Couple avec au moins un enfant,54,8,63.0,Pays de la Loire,C,90,52.0,1
520000171100001,5200001711000,1,1486.1392253,1.5,2,2014,41.0,25713.996306,4.4,VT,Perso,Personne seule,46,3,63.0,Grand Est,H,0,44.0,0
520000172100001,5200001721000,1,1449.4304654,1.5,2,2018,3.0,12499.593448,5.4,VT,Perso,Couple sans enfant,64,8,42.0,Pays de la Loire,H,10,42.0,2
520000173200001,5200001732000,1,1237.6233544,1.6,2,2011,91.0,22892.593197,7.5,VT,Perso,Famille monoparentale,43,4,62.0,Pays de la Loire,H,0,51.0,0
520000173400101,5200001734001,1,2280.5057282,,1,2016,25.0,30000.0,7.0,VT,Perso,Personne seule,62,3,52.0,Pays de la Loire,B,100,42.0,0
520000173500001,5200001735000,1,1306.4721866,1.5,2,2014,52.0,15748.593005,6.5,VT,Perso,Famille monoparentale,46,7,62.0,Pays de la Loire,C,90,53.0,2
520000174100001,5200001741000,1,2230.7421157,1.5,2,2018,1.0,307.0,6.0,VT,Perso,Menage complexe,66,10,34.0,Pays de la Loire,H,0,22.0,3
520000174200002,5200001742000,2,1518.6901767,1.1,3,2004,178.0,8550.0407895,4.0,VT,Perso,Couple avec au moins un enfant,39,9,52.0,Pays de la Loire,H,0,53.0,0
520000174200001,5200001742000,1,1518.6901767,2.0,2,2009,116.0,15240.999114,6.5,VT,Perso,Couple avec au moins un enfant,39,9,52.0,Pays de la Loire,H,0,53.0,0
520000174400001,5200001744000,1,2110.7336123,0.9,1,2012,74.0,7015.8027742,7.0,VT,Perso,Personne seule,81,4,37.0,Pays de la Loire,B,100,52.0,2
520000175100001,5200001751000,1,2277.2856395,1.9,3,2005,157.0,2053.9222662,6.0,VT,Perso,Menage complexe,70,5,53.0,Pays de la Loire,I,100,70.0,0
520000175200001,5200001752000,1,1257.7360903,1.4,2,2014,58.0,13698.071786,4.5,VT,Perso,Couple sans enfant,60,7,52.0,Pays de la Loire,H,0,51.0,3
520000175400001,5200001754000,1,3060.4409854,1.4,1,2014,54.0,11052.517721,6.0,VT,Perso,Couple sans enfant,85,7,62.0,Pays de la Loire,B,100,71.0,1
520000175500001,5200001755000,1,1516.2332355,2.0,2,2015,44.0,20954.00247,7.5,VT,Perso,Couple avec au moins un enfant,42,9,46.0,Pays de la Loire,B,100,31.0,0
520000175500002,5200001755000,2,1516.2332355,1.0,,2018,2.0,535.0,4.5,Autres,Pro,Couple avec au moins un enfant,42,9,46.0,Pays de la Loire,B,100,31.0,0
520000176100001,5200001761000,1,1545.4704619,1.2,3,2008,124.0,25606.357057,5.5,VT,Perso,Personne seule,54,4,67.0,Pays de la Loire,H,0,71.0,2
520000176400002,5200001764000,2,2569.4326353,0.0,N,1993,312.0,5500.0,5.5,VT,Perso,Couple sans enfant,61,9,38.0,Pays de la Loire,C,100,32.0,3
520000176400001,5200001764000,1,2569.4326353,2.5,1,2017,17.0,10995.297602,7.0,VT,Perso,Couple sans enfant,61,9,38.0,Pays de la Loire,C,100,32.0,3
520000176500002,5200001765000,2,1060.770289,2.0,4,2004,179.0,25000.0,6.0,VT,Perso,Couple sans enfant,54,10,38.0,Pays de la Loire,C,90,71.0,3
520000176500001,5200001765000,1,1060.770289,2.2,3,2008,135.0,9318.4385373,8.5,VT,Perso,Couple sans enfant,54,10,38.0,Pays de la Loire,C,90,71.0,3
520000181400001,5200001814000,1,1553.0582667,1.2,1,2016,27.0,11027.819167,8.0,VT,Perso,Personne seule,68,6,34.0,Pays de la Loire,B,100,21.0,2
520000181500001,5200001815000,1,978.79160018,1.5,2,2015,30.0,15085.164609,5.3,VT,Perso,Couple sans enfant,75,10,22.0,Pays de la Loire,C,100,14.0,4
520000181500002,5200001815000,2,978.79160018,0.9,3,1999,230.0,7000.0,6.0,Autres,Perso,Couple sans enfant,75,10,22.0,Pays de la Loire,C,100,14.0,4
520000182500001,5200001825000,1,1020.4190368,1.4,1,2018,4.0,7624.4332799,6.0,VT,Perso,Couple sans enfant,63,5,68.0,Pays de la Loire,C,100,52.0,1
520000183400001,5200001834000,1,2278.8332211,1.1,1,2010,94.0,931.29403794,4.0,VT,Perso,Personne seule,63,1,55.0,Pays de la Loire,B,100,51.0,3
520000184100001,5200001841000,1,1777.2157524,1.9,3,2007,140.0,21771.663931,6.2,VT,Perso,Personne seule,35,2,55.0,Pays de la Loire,H,0,44.0,0
520000184400002,5200001844000,2,784.31514762,1.1,1,2014,56.0,1123.7029916,8.0,VT,Perso,Couple sans enfant,80,5,,Pays de la Loire,B,100,45.0,2
520000184400001,5200001844000,1,784.31514762,2.0,3,2008,125.0,3322.3702665,7.0,VT,Perso,Couple sans enfant,80,5,,Pays de la Loire,B,100,45.0,2
520000184500002,5200001845000,2,1069.7727751,1.5,1,2014,53.0,13648.332518,6.0,VT,Perso,Couple sans enfant,78,9,38.0,Pays de la Loire,C,100,71.0,2
520000184500001,5200001845000,1,1069.7727751,1.1,3,2005,161.0,4758.6363636,7.0,VT,Perso,Couple sans enfant,78,9,38.0,Pays de la Loire,C,100,71.0,2
520000185100001,5200001851000,1,1709.8250648,0.9,1,2015,40.0,13930.298367,6.0,VT,Perso,Personne seule,42,6,62.0,Pays de la Loire,I,100,44.0,0
520000185400001,5200001854000,1,1696.8385044,1.6,1,2016,27.0,11024.623154,7.0,VT,Perso,Couple sans enfant,71,6,47.0,Pays de la Loire,B,100,52.0,3
520000185500001,5200001855000,1,1208.1053699,1.5,3,2006,155.0,9993.768407,6.0,VT,Perso,Couple sans enfant,68,7,48.0,Pays de la Loire,B,100,52.0,2
520000185500002,5200001855000,2,1208.1053699,1.9,N,1993,310.0,2762.6798549,6.5,VT,Perso,Couple sans enfant,68,7,48.0,Pays de la Loire,B,100,52.0,2
520000186400002,5200001864000,2,2832.4366388,1.2,1,2013,71.0,15248.580482,8.0,VT,Perso,Couple sans enfant,28,9,46.0,Pays de la Loire,C,100,43.0,0
520000186400001,5200001864000,1,2832.4366388,1.5,2,2017,15.0,24863.855629,6.0,VT,Perso,Couple sans enfant,28,9,46.0,Pays de la Loire,C,100,43.0,0
520000186500002,5200001865000,2,886.18190529,1.1,3,2000,222.0,2164.9204293,5.5,VT,Perso,Couple sans enfant,60,8,,Pays de la Loire,B,100,71.0,2
520000186500001,5200001865000,1,886.18190529,1.5,3,2008,129.0,12096.882995,6.5,VT,Perso,Couple sans enfant,60,8,,Pays de la Loire,B,100,71.0,2
520000191200002,5200001912000,2,1313.2745534,1.1,N,1996,260.0,10000.0,8.0,VT,Perso,Couple avec au moins un enfant,39,8,54.0,Pays de la Loire,H,0,44.0,0
520000191200001,5200001912000,1,1313.2745534,0.0,N,2004,166.0,15000.0,7.0,VT,Perso,Couple avec au moins un enfant,39,8,54.0,Pays de la Loire,H,0,44.0,0
520000191500002,5200001915000,2,664.44415518,1.4,3,2004,168.0,4711.6920152,5.0,VT,Perso,Couple sans enfant,61,7,54.0,Pays de la Loire,C,100,51.0,2
520000191500001,5200001915000,1,664.44415518,1.8,3,2008,122.0,16474.127114,5.7,VT,Perso,Couple sans enfant,61,7,54.0,Pays de la Loire,C,100,51.0,2
520000192100002,5200001921000,2,1923.0102455,1.5,3,2010,103.0,15840.797861,5.0,VT,Perso,Couple sans enfant,31,9,35.0,Pays de la Loire,H,0,32.0,0
520000192100001,5200001921000,1,1923.0102455,1.6,2,2013,56.0,19850.392993,6.0,VT,Perso,Couple sans enfant,31,9,35.0,Pays de la Loire,H,0,32.0,0
520000192400001,5200001924000,1,1679.5646445,1.6,3,2003,185.0,1099.5545345,7.0,VT,Perso,Couple sans enfant,88,5,54.0,Pays de la Loire,B,100,70.0,3
520000192500001,5200001925000,1,868.42211873,1.0,2,2009,111.0,4200.0,4.5,VT,Perso,Couple sans enfant,61,8,43.0,Pays de la Loire,C,100,34.0,5
520000192500002,5200001925000,2,868.42211873,1.6,2,2016,23.0,10257.450014,6.5,VT,Perso,Couple sans enfant,61,8,43.0,Pays de la Loire,C,100,34.0,5
520000193200002,5200001932000,2,2008.6501002,2.2,2,2017,13.0,17506.125306,7.5,VT,Perso,Couple sans enfant,65,9,69.0,Pays de la Loire,H,0,53.0,3
520000193200003,5200001932000,3,2008.6501002,2.3,3,2011,87.0,10873.820769,11.0,VT,Perso,Couple sans enfant,65,9,69.0,Pays de la Loire,H,0,53.0,3
520000193200001,5200001932000,1,2008.6501002,1.5,3,2008,126.0,6067.4930506,6.0,VT,Perso,Couple sans enfant,65,9,69.0,Pays de la Loire,H,0,53.0,3
520000193400001,5200001934000,1,1403.8615432,1.5,4,2002,195.0,3853.9120901,5.0,VT,Perso,Personne seule,63,2,,Pays de la Loire,C,90,60.0,2
520000193500003,5200001935000,3,938.57764064,1.9,5,2000,221.0,2213.1017347,8.0,VT,Perso,Couple avec au moins un enfant,49,6,37.0,Pays de la Loire,C,100,45.0,0
520000193500001,5200001935000,1,938.57764064,2.0,3,2008,124.0,9225.0806452,9.0,VT,Perso,Couple avec au moins un enfant,49,6,37.0,Pays de la Loire,C,100,45.0,0
520000194100001,5200001941000,1,2416.5398517,1.5,2,2015,44.0,9696.9664843,6.2,VT,Perso,Personne seule,66,2,62.0,Pays de la Loire,H,0,52.0,0
520000194200001,5200001942000,1,1530.2478706,1.6,2,2011,91.0,7991.2344828,4.0,VT,Perso,Personne seule,66,3,67.0,Pays de la Loire,H,0,70.0,3
520000194500001,5200001945000,1,1205.2391912,1.9,3,2007,131.0,12945.742297,7.2,VT,Perso,Couple avec au moins un enfant,43,10,42.0,Pays de la Loire,C,100,22.0,0
520000194500002,5200001945000,2,1205.2391912,1.0,1,2013,59.0,6663.7988827,5.8,VT,Perso,Couple avec au moins un enfant,43,10,42.0,Pays de la Loire,C,100,22.0,0
520000195200001,5200001952000,1,2778.3842444,1.0,1,2018,4.0,10983.4763,3.8,VT,Perso,Famille monoparentale,64,6,43.0,Pays de la Loire,H,0,34.0,1
520000195400001,5200001954000,1,2896.6772418,1.6,2,2017,18.0,17651.534506,7.0,VT,Perso,Couple sans enfant,64,8,53.0,Pays de la Loire,B,100,22.0,1
520000195400002,5200001954000,2,2896.6772418,2.3,3,2008,128.0,6455.0902742,10.0,VT,Perso,Couple sans enfant,64,8,53.0,Pays de la Loire,B,100,22.0,1
520000195500002,5200001955000,2,1119.0920368,,1,2018,1.0,10983.4763,5.5,VT,Perso,Couple sans enfant,75,6,46.0,Pays de la Loire,B,100,24.0,3
520000195500001,5200001955000,1,1119.0920368,0.9,1,2018,4.0,10983.4763,5.0,VT,Perso,Couple sans enfant,75,6,46.0,Pays de la Loire,B,100,24.0,3
520000196200001,5200001962000,1,3043.360843,1.6,2,2015,42.0,16567.985612,6.0,VT,Perso,Couple sans enfant,71,7,52.0,Pays de la Loire,H,0,70.0,3
520000196200002,5200001962000,2,3043.360843,,,.,,6333.6611638,7.0,Autres,Perso,Couple sans enfant,71,7,52.0,Pays de la Loire,H,0,70.0,3
520000196400001,5200001964000,1,1766.5908917,7.0,4,2001,214.0,8000.0,6.5,Autres,Perso,Couple sans enfant,69,6,42.0,Pays de la Loire,B,100,36.0,2
520000196500002,5200001965000,2,701.58678226,1.2,1,2018,12.0,10983.4763,6.0,VT,Perso,Couple sans enfant,75,5,,Pays de la Loire,B,100,52.0,1
520000196500001,5200001965000,1,701.58678226,,4,2004,174.0,2750.7141071,10.0,VT,Perso,Couple sans enfant,75,5,,Pays de la Loire,B,100,52.0,1
520000201200001,5200002012000,1,1987.6372571,3.2,4,2003,178.0,16908.262635,12.0,VT,Perso,Famille monoparentale,20,6,67.0,Pays de la Loire,H,0,51.0,0
520000201200002,5200002012000,2,1987.6372571,0.0,4,2004,168.0,2678.8429831,7.0,VT,Perso,Famille monoparentale,20,6,67.0,Pays de la Loire,H,0,51.0,0
520000201400001,5200002014000,1,3247.7376684,2.0,2,2013,64.0,15932.27596,8.0,VT,Perso,Couple avec au moins un enfant,44,10,22.0,Pays de la Loire,B,100,42.0,2
520000201400002,5200002014000,2,3247.7376684,2.0,2,2016,23.0,17743.930119,8.0,VT,Perso,Couple avec au moins un enfant,44,10,22.0,Pays de la Loire,B,100,42.0,2
520000201500001,5200002015000,1,3020.5457688,,2,2015,40.0,9000.0,4.0,VT,Perso,Couple avec au moins un enfant,52,5,22.0,Pays de la Loire,I,0,51.0,0
520000202200002,5200002022000,2,1067.9250484,1.4,3,2009,114.0,10170.781041,5.0,VT,Perso,Couple avec au moins un enfant,62,9,45.0,Pays de la Loire,H,0,42.0,8
520000202200001,5200002022000,1,1067.9250484,1.6,3,2008,125.0,12074.144925,7.0,VT,Perso,Couple avec au moins un enfant,62,9,45.0,Pays de la Loire,H,0,42.0,8
520000202200003,5200002022000,3,1067.9250484,1.4,3,2001,199.0,5060.1150203,6.5,VT,Perso,Couple avec au moins un enfant,62,9,45.0,Pays de la Loire,H,0,42.0,8
520000202500001,5200002025000,1,3316.1784155,0.0,N,1996,264.0,15608.521399,8.0,VT,Perso,Famille monoparentale,35,4,48.0,Pays de la Loire,I,0,51.0,0
520000204200001,5200002042000,1,983.08523214,1.6,3,2009,115.0,19016.798365,6.0,VT,Perso,Couple sans enfant,80,9,34.0,Pays de la Loire,H,0,42.0,3
520000205100001,5200002051000,1,2436.824638,,4,2001,208.0,1200.0,7.0,Autres,Perso,Couple sans enfant,62,4,22.0,Pays de la Loire,I,100,71.0,2
520000205400001,5200002054000,1,2046.9610536,,3,2000,223.0,1718.090593,10.0,VT,Perso,Personne seule,50,4,62.0,Pays de la Loire,C,90,52.0,1
520000206100001,5200002061000,1,2208.2374844,1.5,4,2003,191.0,11991.510274,5.0,VT,Perso,Personne seule,31,1,52.0,Pays de la Loire,I,0,43.0,0
520000206200001,5200002062000,1,1989.176653,1.5,2,2014,54.0,14244.228228,5.7,VT,Perso,Couple avec au moins un enfant,39,7,64.0,Pays de la Loire,H,0,51.0,0
